# Spacecraft Trajectory — apollo13 (Earth-Moon)
time_h,x_km,y_km,vx_kmh,vy_kmh,speed_kmh,dist_Earth_km,dist_Moon_km,bx_Earth_km,by_Earth_km,bx_Moon_km,by_Moon_km
88.820000,-8529.711,-15877.972,-19185.9634,11153.5549,22192.4081,18024.038,394872.761,0.000,0.000,386023.692,0.000
89.220000,-9170.613,-5739.529,-20271.9873,21525.9792,29568.9237,10818.610,395249.706,0.000,0.000,386037.419,0.000
89.620000,-2508.385,6164.735,6403.9821,37810.7262,38349.2112,6655.520,388608.477,0.000,0.000,386051.191,0.000
90.020000,10123.299,7897.051,20395.3314,17553.3905,26908.9402,12839.182,376024.643,0.000,0.000,386065.009,0.000
90.420000,19188.302,5236.970,18515.3739,9794.3374,20946.3151,19890.117,366927.944,0.000,0.000,386078.872,0.000
90.820000,26120.561,1829.218,16521.9079,6394.6305,17716.2281,26184.532,359976.866,0.000,0.000,386092.779,0.000
91.220000,31790.441,-1735.264,14955.8662,4485.6204,15614.0553,31837.765,354320.539,0.000,0.000,386106.731,0.000
91.620000,36605.522,-5301.884,13712.3935,3253.7467,14093.1403,36987.487,349555.417,0.000,0.000,386120.728,-0.000
92.020000,40789.468,-8818.525,12694.9181,2387.4139,12917.4568,41731.847,345457.874,0.000,0.000,386134.769,0.000
92.420000,44479.883,-12265.905,11839.5063,1741.7874,11966.9433,46140.139,341889.072,0.000,0.000,386148.853,0.000
92.820000,47768.462,-15637.241,11104.2262,1240.2282,11173.2719,50262.802,338755.627,0.000,0.000,386162.982,0.000
93.220000,50719.974,-18930.983,10460.7506,838.2599,10494.2834,54137.767,335990.925,0.000,0.000,386177.154,0.000
93.620000,53382.236,-22147.871,9889.2843,508.2268,9902.3350,57794.388,333545.270,0.000,0.000,386191.369,0.000
94.020000,55791.792,-25289.624,9375.5542,231.9874,9378.4239,61255.931,331380.247,0.000,0.000,386205.628,-0.000
94.420000,57977.360,-28358.334,8908.9830,-2.8784,8908.9834,64541.222,329465.293,0.000,0.000,386219.929,-0.000
94.820000,59962.027,-31356.173,8481.5424,-205.1750,8484.0237,67665.754,327775.515,0.000,0.000,386234.273,0.000
95.220000,61764.717,-34285.247,8087.0121,-381.3275,8095.9975,70642.469,326290.220,0.000,0.000,386248.660,0.000
95.620000,63401.189,-37147.533,7720.4845,-536.1406,7739.0780,73482.311,324991.916,0.000,0.000,386263.089,0.000
96.020000,64884.757,-39944.855,7378.0262,-673.2836,7408.6828,76194.640,323865.597,0.000,0.000,386277.560,0.000
96.420000,66226.803,-42678.875,7056.4400,-795.6096,7101.1506,78787.536,322898.225,0.000,0.000,386292.073,0.000
96.820000,67437.162,-45351.096,6753.0950,-905.3729,6813.5154,81268.030,322078.341,0.000,0.000,386306.627,-0.000
97.220000,68524.416,-47962.874,6465.8017,-1004.3791,6543.3454,83642.291,321395.781,0.000,0.000,386321.223,0.000
97.620000,69496.113,-50515.425,6192.7202,-1094.0926,6288.6264,85915.760,320841.447,0.000,0.000,386335.861,0.000
98.020000,70358.946,-53009.839,5932.2896,-1175.7142,6047.6742,88093.270,320407.132,0.000,0.000,386350.539,0.000
98.420000,71118.887,-55447.089,5683.1753,-1250.2385,5819.0702,90179.132,320085.386,0.000,0.000,386365.258,0.000
98.820000,71781.301,-57828.044,5444.2275,-1318.4963,5601.6110,92177.209,319869.403,0.000,0.000,386380.017,0.000
99.220000,72351.035,-60153.474,5214.4483,-1381.1874,5394.2701,94090.981,319752.932,0.000,0.000,386394.817,0.000
99.620000,72832.488,-62424.062,4992.9664,-1438.9055,5196.1680,95923.589,319730.205,0.000,0.000,386409.657,0.000
100.020000,73229.677,-64640.412,4779.0165,-1492.1575,5006.5490,97677.881,319795.877,0.000,0.000,386424.537,0.000
100.420000,73546.281,-66803.053,4571.9224,-1541.3793,4824.7616,99356.446,319944.975,0.000,0.000,386439.457,-0.000
100.820000,73785.687,-68912.448,4371.0837,-1586.9470,4650.2445,100961.642,320172.858,0.000,0.000,386454.416,-0.000
101.220000,73951.026,-70968.999,4175.9646,-1629.1876,4482.5141,102495.625,320475.181,0.000,0.000,386469.414,0.000
101.620000,74045.199,-72973.049,3986.0847,-1668.3860,4321.1553,103960.365,320847.864,0.000,0.000,386484.451,0.000
102.020000,74070.909,-74924.891,3801.0114,-1704.7918,4165.8136,105357.671,321287.069,0.000,0.000,386499.527,0.000
102.420000,74030.675,-76824.766,3620.3532,-1738.6246,4016.1888,106689.201,321789.177,0.000,0.000,386514.642,0.000
102.820000,73926.860,-78672.873,3443.7547,-1770.0780,3872.0308,107956.480,322350.766,0.000,0.000,386529.795,0.000
103.220000,73761.680,-80469.367,3270.8920,-1799.3231,3733.1351,109160.911,322968.598,0.000,0.000,386544.986,0.000
103.620000,73537.224,-82214.364,3101.4683,-1826.5122,3599.3405,110303.785,323639.606,0.000,0.000,386560.215,0.000
104.020000,73255.464,-83907.942,2935.2111,-1851.7801,3470.5265,111386.291,324360.874,0.000,0.000,386575.482,-0.000
104.420000,72918.265,-85550.145,2771.8691,-1875.2475,3346.6119,112409.522,325129.632,0.000,0.000,386590.786,0.000
104.820000,72527.398,-87140.981,2611.2096,-1897.0217,3227.5543,113374.486,325943.244,0.000,0.000,386606.127,0.000
105.220000,72084.548,-88680.430,2453.0166,-1917.1988,3113.3489,114282.110,326799.199,0.000,0.000,386621.505,0.000
105.620000,71591.319,-90168.438,2297.0884,-1935.8646,3004.0285,115133.245,327695.100,0.000,0.000,386636.921,0.000
106.020000,71049.243,-91604.923,2143.2367,-1953.0960,2899.6633,115928.672,328628.661,0.000,0.000,386652.372,0.000
106.420000,70459.789,-92989.777,1991.2844,-1968.9616,2800.3613,116669.107,329597.699,0.000,0.000,386667.860,0.000
106.820000,69824.362,-94322.862,1841.0647,-1983.5229,2706.2672,117355.203,330600.125,0.000,0.000,386683.384,0.000
107.220000,69144.315,-95604.013,1692.4197,-1996.8346,2617.5624,117987.556,331633.940,0.000,0.000,386698.944,0.000
107.620000,68420.948,-96833.041,1545.1997,-2008.9456,2534.4633,118566.707,332697.232,0.000,0.000,386714.540,0.000
108.020000,67655.517,-98009.730,1399.2618,-2019.8991,2457.2192,119093.141,333788.169,0.000,0.000,386730.171,0.000
108.420000,66849.234,-99133.841,1254.4696,-2029.7335,2386.1081,119567.297,334904.994,0.000,0.000,386745.837,0.000
108.820000,66003.271,-100205.106,1110.6918,-2038.4823,2321.4320,119989.563,336046.022,0.000,0.000,386761.538,0.000
109.220000,65118.767,-101223.237,967.8020,-2046.1750,2263.5089,120360.282,337209.636,0.000,0.000,386777.274,0.000
109.620000,64196.825,-102187.917,825.6779,-2052.8366,2212.6640,120679.752,338394.283,0.000,0.000,386793.044,0.000
110.020000,63238.519,-103098.805,684.2004,-2058.4886,2169.2177,120948.229,339598.471,0.000,0.000,386808.848,0.000
110.420000,62244.897,-103955.537,543.2537,-2063.1489,2133.4732,121165.923,340820.765,0.000,0.000,386824.687,0.000
110.820000,61216.977,-104757.721,402.7238,-2066.8318,2105.7018,121333.007,342059.786,0.000,0.000,386840.559,0.000
111.220000,60155.760,-105504.940,262.4990,-2069.5482,2086.1293,121449.610,343314.204,0.000,0.000,386856.465,0.000
111.620000,59062.221,-106196.750,122.4686,-2071.3060,2074.9234,121515.824,344582.742,0.000,0.000,386872.404,0.000
112.020000,57937.317,-106832.679,-17.4771,-2072.1098,2072.1835,121531.700,345864.165,0.000,0.000,386888.376,0.000
112.420000,56781.989,-107412.229,-157.4474,-2071.9609,2077.9345,121497.248,347157.285,0.000,0.000,386904.381,0.000
112.820000,55597.162,-107934.872,-297.5519,-2070.8579,2092.1256,121412.442,348460.954,0.000,0.000,386920.419,0.000
113.220000,54383.747,-108400.049,-437.9005,-2068.7958,2114.6330,121277.214,349774.065,0.000,0.000,386936.489,0.000
113.620000,53142.642,-108807.172,-578.6044,-2065.7666,2145.2680,121091.458,351095.546,0.000,0.000,386952.591,-0.000
114.020000,51874.736,-109155.619,-719.7761,-2061.7592,2183.7877,120855.026,352424.361,0.000,0.000,386968.725,0.000
114.420000,50580.908,-109444.733,-861.5305,-2056.7589,2229.9085,120567.731,353759.507,0.000,0.000,386984.890,0.000
114.820000,49262.030,-109673.823,-1003.9846,-2050.7476,2283.3201,120229.344,355100.011,0.000,0.000,387001.087,0.000
115.220000,47918.968,-109842.160,-1147.2589,-2043.7036,2343.6995,119839.591,356444.932,0.000,0.000,387017.316,0.000
115.620000,46552.583,-109948.975,-1291.4775,-2035.6012,2410.7232,119398.158,357793.352,0.000,0.000,387033.575,0.000
116.020000,45163.735,-109993.458,-1436.7686,-2026.4108,2484.0783,118904.683,359144.381,0.000,0.000,387049.865,0.000
116.420000,43753.280,-109974.752,-1583.2659,-2016.0982,2563.4708,118358.758,360497.152,0.000,0.000,387066.185,0.000
116.820000,42322.078,-109891.955,-1731.1083,-2004.6245,2648.6327,117759.925,361850.819,0.000,0.000,387082.536,0.000
117.220000,40870.988,-109744.113,-1880.4416,-1991.9457,2739.3262,117107.677,363204.554,0.000,0.000,387098.916,0.000
117.620000,39400.876,-109530.218,-2031.4190,-1978.0122,2835.3475,116401.451,364557.551,0.000,0.000,387115.326,0.000
118.020000,37912.611,-109249.205,-2184.2020,-1962.7684,2936.5283,115640.629,365909.015,0.000,0.000,387131.766,0.000
118.420000,36407.072,-108899.946,-2338.9618,-1946.1516,3042.7370,114824.532,367258.168,0.000,0.000,387148.235,0.000
118.820000,34885.148,-108481.246,-2495.8801,-1928.0920,3153.8796,113952.421,368604.242,0.000,0.000,387164.733,0.000
119.220000,33347.739,-107991.835,-2655.1508,-1908.5112,3269.8992,113023.485,369946.479,0.000,0.000,387181.260,0.000
119.620000,31795.761,-107430.369,-2816.9816,-1887.3215,3390.7768,112036.844,371284.129,0.000,0.000,387197.816,0.000
120.020000,30230.148,-106795.413,-2981.5953,-1864.4248,3516.5310,110991.541,372616.446,0.000,0.000,387214.400,0.000
120.420000,28651.856,-106085.444,-3149.2324,-1839.7112,3647.2184,109886.534,373942.685,0.000,0.000,387231.011,0.000
120.820000,27061.864,-105298.833,-3320.1530,-1813.0574,3782.9344,108720.691,375262.103,0.000,0.000,387247.651,-0.000
121.220000,25461.179,-104433.843,-3494.6395,-1784.3247,3923.8145,107492.787,376573.948,0.000,0.000,387264.318,0.000
121.620000,23850.845,-103488.611,-3673.0000,-1753.3570,4070.0356,106201.485,377877.466,0.000,0.000,387281.013,0.000
122.020000,22231.938,-102461.142,-3855.5713,-1719.9782,4221.8189,104845.338,379171.888,0.000,0.000,387297.734,0.000
122.420000,20605.585,-101349.291,-4042.7237,-1683.9887,4379.4329,103422.768,380456.429,0.000,0.000,387314.483,0.000
122.820000,18972.957,-100150.745,-4234.8654,-1645.1621,4543.1974,101932.060,381730.283,0.000,0.000,387331.258,-0.000
123.220000,17335.289,-98863.009,-4432.4485,-1603.2401,4713.4890,100371.344,382992.616,0.000,0.000,387348.059,-0.000
123.620000,15693.882,-97483.380,-4635.9761,-1557.9275,4890.7476,98738.580,384242.559,0.000,0.000,387364.886,0.000
124.020000,14050.116,-96008.922,-4846.0102,-1508.8850,5075.4851,97031.536,385479.201,0.000,0.000,387381.740,-0.000
124.420000,12405.463,-94436.441,-5063.1820,-1455.7209,5268.2953,95247.766,386701.575,0.000,0.000,387398.619,0.000
124.820000,10761.503,-92762.442,-5288.2036,-1397.9808,5469.8673,93384.584,387908.651,0.000,0.000,387415.523,-0.000
125.220000,9119.941,-90983.094,-5521.8832,-1335.1345,5681.0015,91439.033,389099.319,0.000,0.000,387432.452,0.000
125.620000,7482.634,-89094.179,-5765.1427,-1266.5590,5902.6301,89407.844,390272.368,0.000,0.000,387449.407,0.000
126.020000,5851.614,-87091.034,-6019.0410,-1191.5183,6135.8431,87287.397,391426.471,0.000,0.000,387466.385,0.000
126.420000,4229.128,-84968.477,-6284.8016,-1109.1352,6381.9208,85073.660,392560.149,0.000,0.000,387483.389,0.000
126.820000,2617.679,-82720.722,-6563.8491,-1018.3560,6642.3764,82762.130,393671.740,0.000,0.000,387500.416,0.000
127.220000,1020.083,-80341.274,-6857.8548,-917.9032,6919.0114,80347.750,394759.356,0.000,0.000,387517.467,0.000
127.620000,-560.461,-77822.792,-7168.7964,-806.2120,7213.9878,77824.810,395820.816,0.000,0.000,387534.542,0.000
128.020000,-2120.271,-75156.925,-7499.0365,-681.3434,7529.9255,75186.827,396853.577,0.000,0.000,387551.641,0.000
128.420000,-3655.065,-72334.098,-7851.4271,-540.8632,7870.0344,72426.385,397854.627,0.000,0.000,387568.762,0.000
128.820000,-5159.788,-69343.237,-8229.4510,-381.6712,8238.2970,69534.940,398820.342,0.000,0.000,387585.906,0.000
129.220000,-6628.383,-66171.404,-8637.4174,-199.7524,8639.7269,66502.558,399746.289,0.000,0.000,387603.073,0.000
129.620000,-8053.464,-62803.318,-9080.7369,10.1941,9080.7426,63317.573,400626.952,0.000,0.000,387620.263,0.000
130.020000,-9425.848,-59220.690,-9566.3175,255.3229,9569.7241,59966.130,401455.318,0.000,0.000,387637.474,0.000
130.420000,-10733.858,-55401.298,-10103.1493,545.5476,10117.8678,56431.547,402222.268,0.000,0.000,387654.708,0.000
130.820000,-11962.246,-51317.657,-10703.1927,895.0371,10740.5505,52693.427,402915.627,0.000,0.000,387671.963,0.000
131.220000,-13090.466,-46935.045,-11382.7693,1324.8203,11459.6067,48726.366,403518.612,0.000,0.000,387689.239,0.000
131.620000,-14089.757,-42208.448,-12164.8161,1867.5923,12307.3414,44498.026,404007.196,0.000,0.000,387706.537,0.000
132.020000,-14917.889,-37077.631,-13082.6561,2577.2710,13334.0998,39966.162,404345.304,0.000,0.000,387723.855,0.000
132.420000,-15508.889,-31458.729,-14186.4231,3549.8867,14623.8263,35073.883,404475.316,0.000,0.000,387741.194,0.000
132.820000,-15750.704,-25228.943,-15553.4664,4975.3673,16329.8682,29741.960,404297.193,0.000,0.000,387758.553,0.000
133.220000,-15428.648,-18196.876,-17297.4633,7290.3833,18771.0395,23857.273,403614.991,0.000,0.000,387775.933,0.000
133.620000,-14046.056,-10046.167,-19475.5255,11759.7082,22750.5347,17268.965,401964.948,0.000,0.000,387793.332,0.000
134.020000,-10012.930,-366.911,-19962.4329,23494.9412,30830.3582,10019.650,397823.851,0.000,0.000,387810.751,0.000
134.420000,1933.205,6710.505,10803.2181,35797.5695,37392.1851,6983.421,385953.327,0.000,0.000,387828.190,0.000
134.820000,13450.772,2321.105,20288.2534,16268.8702,26005.5641,13649.572,374402.070,0.000,0.000,387845.647,0.000
135.220000,20267.410,-3853.300,18258.8961,9312.1773,20496.4371,20630.458,367615.910,0.000,0.000,387863.124,0.000
135.620000,25008.406,-9773.550,16315.3498,6155.6200,17437.9556,26850.375,363003.809,0.000,0.000,387880.619,-0.000
136.020000,28602.588,-15314.555,14792.8772,4348.0269,15418.6430,32444.470,359621.779,0.000,0.000,387898.132,-0.000
136.420000,31450.463,-20509.477,13580.3236,3167.6886,13944.8715,37546.907,357054.727,0.000,0.000,387915.664,-0.000
136.820000,33763.059,-25403.156,12584.9726,2331.0262,12799.0320,42252.391,355080.017,0.000,0.000,387933.213,0.000
137.220000,35666.718,-30034.055,11745.8995,1703.9878,11868.8555,46627.881,353562.024,0.000,0.000,387950.780,0.000
137.620000,37243.930,-34433.098,11023.0689,1214.7967,11089.8051,50722.269,352410.651,0.000,0.000,387968.364,0.000
138.020000,38552.027,-38625.011,10389.3406,821.4326,10421.7633,54572.431,351562.184,0.000,0.000,387985.966,0.000
138.420000,39632.781,-42629.740,9825.6829,497.5910,9838.2743,58206.976,350969.387,0.000,0.000,388003.584,0.000
138.820000,40517.774,-46463.577,9318.3305,225.9241,9321.0688,61648.633,350595.933,0.000,0.000,388021.219,0.000
139.220000,41231.597,-50140.004,8857.0538,-5.4963,8857.0555,64915.827,350413.049,0.000,0.000,388038.870,0.000
139.620000,41793.876,-53670.306,8434.0702,-205.1567,8436.5651,68023.744,350397.392,0.000,0.000,388056.537,0.000
140.020000,42220.595,-57064.036,8043.3369,-379.2687,8052.2738,70985.089,350529.648,0.000,0.000,388074.220,0.000
140.420000,42525.002,-60329.361,7680.0777,-532.4900,7698.5154,73810.620,350793.566,0.000,0.000,388091.919,0.000
140.820000,42718.240,-63473.319,7340.4580,-668.3851,7370.8251,76509.544,351175.278,0.000,0.000,388109.632,0.000
141.220000,42809.810,-66502.026,7021.3568,-789.7317,7065.6300,79089.817,351662.809,0.000,0.000,388127.361,0.000
141.620000,42807.901,-69420.831,6720.2022,-898.7277,6780.0317,81558.373,352245.705,0.000,0.000,388145.105,0.000
142.020000,42719.648,-72234.444,6434.8518,-997.1365,6511.6510,83921.292,352914.763,0.000,0.000,388162.863,0.000
142.420000,42551.325,-74947.031,6163.5028,-1086.3905,6258.5151,86183.946,353661.813,0.000,0.000,388180.636,0.000
142.820000,42308.490,-77562.297,5904.6249,-1167.6653,6018.9731,88351.108,354479.556,0.000,0.000,388198.422,0.000
143.220000,41996.110,-80083.554,5656.9080,-1241.9360,5791.6331,90427.036,355361.425,0.000,0.000,388216.223,0.000
143.620000,41618.651,-82513.769,5419.2228,-1310.0178,5575.3136,92415.552,356301.485,0.000,0.000,388234.037,0.000
144.020000,41180.153,-84855.613,5190.5884,-1372.5979,5369.0066,94320.094,357294.343,0.000,0.000,388251.864,0.000
144.420000,40684.295,-87111.496,4970.1477,-1430.2600,5171.8480,96143.771,358335.079,0.000,0.000,388269.704,0.000
144.820000,40134.443,-89283.601,4757.1473,-1483.5028,4983.0946,97889.402,359419.186,0.000,0.000,388287.557,0.000
145.220000,39533.694,-91373.907,4550.9215,-1532.7553,4802.1063,99559.549,360542.521,0.000,0.000,388305.422,0.000
145.620000,38884.907,-93384.214,4350.8783,-1578.3881,4628.3314,101156.549,361701.260,0.000,0.000,388323.299,0.000
146.020000,38190.737,-95316.161,4156.4896,-1620.7233,4461.2946,102682.535,362891.870,0.000,0.000,388341.189,0.000
146.420000,37453.659,-97171.245,3967.2814,-1660.0420,4300.5884,104139.461,364111.072,0.000,0.000,388359.090,0.000
146.820000,36675.987,-98950.831,3782.8265,-1696.5904,4145.8649,105529.119,365355.815,0.000,0.000,388377.003,0.000
147.220000,35859.894,-100656.168,3602.7385,-1730.5854,3996.8301,106853.152,366623.258,0.000,0.000,388394.927,0.000
147.620000,35007.429,-102288.399,3426.6664,-1762.2179,3853.2394,108113.073,367910.745,0.000,0.000,388412.862,0.000
148.020000,34120.526,-103848.569,3254.2896,-1791.6572,3714.8938,109310.272,369215.791,0.000,0.000,388430.807,0.000
148.420000,33201.022,-105337.635,3085.3149,-1819.0536,3581.6370,110446.029,370536.064,0.000,0.000,388448.763,0.000
148.820000,32250.664,-106756.474,2919.4726,-1844.5405,3453.3534,111521.522,371869.372,0.000,0.000,388466.729,-0.000
149.220000,31271.116,-108105.884,2756.5139,-1868.2372,3329.9668,112537.838,373213.652,0.000,0.000,388484.705,-0.000
149.620000,30263.973,-109386.599,2596.2084,-1890.2497,3211.4393,113495.974,374566.959,0.000,0.000,388502.691,-0.000
150.020000,29230.763,-110599.284,2438.3420,-1910.6732,3097.7708,114396.850,375927.454,0.000,0.000,388520.686,0.000
150.420000,28172.956,-111744.547,2282.7150,-1929.5926,2988.9991,115241.309,377293.396,0.000,0.000,388538.690,-0.000
150.820000,27091.968,-112822.939,2129.1405,-1947.0839,2885.1993,116030.127,378663.135,0.000,0.000,388556.703,0.000
151.220000,25989.170,-113834.958,1977.4427,-1963.2151,2786.4840,116764.012,380035.107,0.000,0.000,388574.725,0.000
151.620000,24865.887,-114781.053,1827.4562,-1978.0470,2693.0031,117443.613,381407.820,0.000,0.000,388592.755,0.000
152.020000,23723.406,-115661.625,1679.0241,-1991.6338,2604.9428,118069.520,382779.855,0.000,0.000,388610.793,0.000
152.420000,22562.980,-116477.033,1531.9977,-2004.0237,2522.5241,118642.266,384149.857,0.000,0.000,388628.839,0.000
152.820000,21385.830,-117227.592,1386.2350,-2015.2597,2446.0007,119162.335,385516.532,0.000,0.000,388646.893,0.000
153.220000,20193.150,-117913.578,1241.6001,-2025.3797,2375.6544,119630.160,386878.640,0.000,0.000,388664.954,0.000
153.620000,18986.107,-118535.225,1097.9626,-2034.4169,2311.7902,120046.123,388234.991,0.000,0.000,388683.022,-0.000
154.020000,17765.848,-119092.732,955.1966,-2042.4002,2254.7282,120410.565,389584.442,0.000,0.000,388701.097,0.000
154.420000,16533.500,-119586.262,813.1801,-2049.3547,2204.7940,120723.779,390925.892,0.000,0.000,388719.178,-0.000
154.820000,15290.171,-120015.942,671.7946,-2055.3014,2162.3070,120986.015,392258.281,0.000,0.000,388737.266,0.000
155.220000,14036.957,-120381.864,530.9244,-2060.2579,2127.5675,121197.481,393580.582,0.000,0.000,388755.359,0.000
155.620000,12774.940,-120684.088,390.4559,-2064.2383,2100.8417,121358.346,394891.802,0.000,0.000,388773.459,0.000
156.020000,11505.193,-120922.637,250.2775,-2067.2535,2082.3486,121468.735,396190.977,0.000,0.000,388791.564,0.000
156.420000,10228.779,-121097.505,110.2787,-2069.3109,2072.2473,121528.735,397477.169,0.000,0.000,388809.674,0.000
156.820000,8946.758,-121208.650,-29.6502,-2070.4149,2070.6272,121538.395,398749.464,0.000,0.000,388827.790,0.000
157.220000,7660.184,-121256.000,-169.6186,-2070.5670,2077.5029,121497.720,400006.969,0.000,0.000,388845.910,-0.000
157.620000,6370.108,-121239.448,-309.7360,-2069.7651,2092.8125,121406.680,401248.809,0.000,0.000,388864.034,0.000
158.020000,5077.583,-121158.854,-450.1127,-2068.0044,2116.4224,121265.204,402474.128,0.000,0.000,388882.163,0.000
158.420000,3783.663,-121014.045,-590.8599,-2065.2766,2148.1348,121073.181,403682.078,0.000,0.000,388900.296,0.000
158.820000,2489.405,-120804.813,-732.0905,-2061.5704,2187.6995,120830.460,404871.826,0.000,0.000,388918.432,-0.000
159.220000,1195.874,-120530.916,-873.9196,-2056.8709,2234.8273,120536.849,406042.548,0.000,0.000,388936.572,0.000
159.620000,-95.858,-120192.076,-1016.4647,-2051.1599,2289.2045,120192.114,407193.423,0.000,0.000,388954.715,-0.000
160.020000,-1384.710,-119787.975,-1159.8468,-2044.4154,2350.5061,119795.979,408323.637,0.000,0.000,388972.861,0.000
160.420000,-2669.586,-119318.262,-1304.1905,-2036.6115,2418.4084,119348.122,409432.375,0.000,0.000,388991.010,-0.000
160.820000,-3949.377,-118782.541,-1449.6249,-2027.7183,2492.5999,118848.179,410518.824,0.000,0.000,389009.161,0.000
161.220000,-5222.956,-118180.377,-1596.2841,-2017.7015,2572.7888,118295.735,411582.163,0.000,0.000,389027.314,-0.000
161.620000,-6489.174,-117511.293,-1744.3081,-2006.5218,2658.7104,117690.328,412621.568,0.000,0.000,389045.469,0.000
162.020000,-7746.863,-116774.762,-1893.8437,-1994.1350,2750.1307,117031.444,413636.204,0.000,0.000,389063.626,0.000
162.420000,-8994.825,-115970.212,-2045.0451,-1980.4911,2846.8499,116318.515,414625.224,0.000,0.000,389081.784,0.000
162.820000,-10231.835,-115097.019,-2198.0751,-1965.5340,2948.7045,115550.916,415587.768,0.000,0.000,389099.943,0.000
163.220000,-11456.633,-114154.505,-2353.1061,-1949.2007,3055.5673,114727.963,416522.954,0.000,0.000,389118.104,-0.000
163.620000,-12667.924,-113141.934,-2510.3216,-1931.4206,3167.3491,113848.907,417429.878,0.000,0.000,389136.264,0.000
164.020000,-13864.370,-112058.508,-2669.9172,-1912.1150,3283.9978,112912.930,418307.612,0.000,0.000,389154.426,0.000
164.420000,-15044.586,-110903.361,-2832.1025,-1891.1954,3405.4992,111919.145,419155.196,0.000,-0.000,389172.587,0.000
164.820000,-16207.137,-109675.559,-2997.1026,-1868.5630,3531.8765,110866.584,419971.634,0.000,-0.000,389190.748,0.000
165.220000,-17350.528,-108374.087,-3165.1606,-1844.1068,3663.1914,109754.196,420755.889,0.000,-0.000,389208.909,0.000
165.620000,-18473.201,-106997.849,-3336.5392,-1817.7025,3799.5442,108580.840,421506.880,0.000,-0.000,389227.069,-0.000
166.020000,-19573.525,-105545.655,-3511.5244,-1789.2102,3941.0755,107345.276,422223.469,0.000,-0.000,389245.228,-0.000
166.420000,-20649.788,-104016.218,-3690.4276,-1758.4722,4087.9677,106046.156,422904.461,0.000,-0.000,389263.385,0.000
166.820000,-21700.186,-102408.140,-3873.5900,-1725.3107,4240.4477,104682.019,423548.589,0.000,-0.000,389281.542,0.000
167.220000,-22722.812,-100719.903,-4061.3866,-1689.5240,4398.7899,103251.272,424154.508,0.000,-0.000,389299.697,0.000
167.620000,-23715.647,-98949.859,-4254.2310,-1650.8832,4563.3208,101752.182,424720.783,0.000,-0.000,389317.849,0.000
168.020000,-24676.537,-97096.210,-4452.5819,-1609.1270,4734.4245,100182.860,425245.876,0.000,-0.000,389336.000,0.000
168.420000,-25603.182,-95156.997,-4656.9496,-1563.9567,4912.5492,98541.245,425728.129,0.000,-0.000,389354.148,0.000
168.820000,-26493.112,-93130.078,-4867.9045,-1515.0286,5098.2160,96825.081,426165.750,0.000,-0.000,389372.293,-0.000
169.220000,-27343.663,-91013.105,-5086.0879,-1461.9457,5292.0294,95031.896,426556.789,0.000,-0.000,389390.436,0.000
169.620000,-28151.949,-88803.503,-5312.2236,-1404.2471,5494.6910,93158.974,426899.113,0.000,-0.000,389408.575,-0.000
170.020000,-28914.826,-86498.433,-5547.1336,-1341.3946,5707.0159,91203.322,427190.379,0.000,-0.000,389426.710,0.000
170.420000,-29628.850,-84094.758,-5791.7565,-1272.7554,5929.9535,89161.635,427427.992,0.000,-0.000,389444.842,0.000
170.820000,-30290.229,-81589.004,-6047.1708,-1197.5807,6164.6147,87030.245,427609.066,0.000,-0.000,389462.970,0.000
171.220000,-30894.754,-78977.300,-6314.6244,-1114.9778,6412.3051,84805.069,427730.367,0.000,-0.000,389481.093,-0.000
171.620000,-31437.730,-76255.322,-6595.5709,-1023.8726,6674.5690,82481.543,427788.246,0.000,-0.000,389499.212,0.000
172.020000,-31913.870,-73418.215,-6891.7180,-922.9615,6953.2463,80054.540,427778.549,0.000,-0.000,389517.326,-0.000
172.420000,-32317.177,-70460.495,-7205.0885,-810.6453,7250.5480,77518.264,427696.514,0.000,-0.000,389535.435,0.000
172.820000,-32640.785,-67375.937,-7538.1019,-684.9393,7569.1559,74866.133,427536.624,0.000,-0.000,389553.539,0.000
173.220000,-32876.751,-64157.423,-7893.6829,-543.3479,7912.3610,72090.607,427292.424,0.000,-0.000,389571.638,0.000
173.620000,-33015.776,-60796.754,-8275.4088,-382.6861,8284.2525,69182.995,426956.273,0.000,-0.000,389589.730,0.000
174.020000,-33046.842,-57284.407,-8687.7132,-198.8194,8689.9879,66133.177,426519.008,0.000,-0.000,389607.817,0.000
174.420000,-32956.689,-53609.216,-9136.1743,13.7240,9136.1846,62929.257,425969.470,0.000,-0.000,389625.897,0.000
174.820000,-32729.091,-49757.942,-9627.9298,262.3528,9631.5036,59557.084,425293.846,0.000,-0.000,389643.970,0.000
175.220000,-32343.793,-45714.692,-10172.2933,557.3681,10187.5517,55999.589,424474.679,0.000,-0.000,389662.037,0.000
175.620000,-31774.907,-41460.111,-10781.6926,913.5557,10820.3271,52235.864,423489.386,0.000,-0.000,389680.096,0.000
176.020000,-30988.394,-36970.230,-11473.1469,1352.9733,11552.6463,48239.802,422307.904,0.000,-0.000,389698.149,0.000
176.420000,-29937.906,-32214.801,-12270.6714,1910.1364,12418.4539,43978.081,420888.769,0.000,-0.000,389716.193,0.000
176.820000,-28557.475,-27154.816,-13209.3153,2642.4354,13471.0236,39407.022,419172.202,0.000,-0.000,389734.230,0.000
177.220000,-26747.639,-21738.854,-14342.0553,3653.2077,14800.0161,34467.579,417066.833,0.000,-0.000,389752.259,0.000
