# Spacecraft Trajectory — artemis1 (Earth-Moon)
time_h,x_km,y_km,vx_kmh,vy_kmh,speed_kmh,dist_Earth_km,dist_Moon_km,bx_Earth_km,by_Earth_km,bx_Moon_km,by_Moon_km
175.220000,13492.219,-5358.596,19918.9922,9549.6335,22089.8563,14517.387,376207.983,0.000,-0.000,389662.037,0.000
175.620000,15039.206,-12995.631,16914.3452,3157.4877,17206.5337,19876.220,374866.221,0.000,-0.000,389680.096,0.000
176.020000,14851.716,-19276.624,14171.3176,-73.7585,14171.5096,24334.373,375341.759,0.000,-0.000,389698.149,0.000
176.420000,13739.086,-24440.535,11862.4553,-2009.2398,12031.4127,28037.515,376770.653,0.000,-0.000,389716.193,0.000
176.820000,12064.117,-28672.693,9878.4336,-3287.3995,10411.0732,31107.334,378756.964,0.000,-0.000,389734.230,0.000
177.220000,10023.698,-32100.684,8123.9120,-4181.5828,9136.9349,33629.279,381082.975,0.000,-0.000,389752.259,0.000
177.620000,7739.617,-34813.051,6531.3897,-4827.5340,8121.8308,35663.009,383613.576,0.000,-0.000,389770.279,0.000
178.020000,5295.077,-36872.229,5052.9560,-5299.6156,7322.4511,37250.492,386257.159,0.000,-0.000,389788.291,0.000
178.420000,2751.837,-38322.452,3653.1475,-5641.1314,6720.7031,38421.126,388946.993,0.000,-0.000,389806.294,0.000
178.820000,159.297,-39194.566,2304.2054,-5877.9302,6313.4322,39194.890,391631.228,0.000,-0.000,389824.288,0.000
179.220000,-2440.123,-39508.977,982.9412,-6024.9926,6104.6465,39584.258,394266.961,0.000,-0.000,389842.272,0.000
179.620000,-5007.402,-39277.393,-331.4793,-6089.6769,6098.6920,39595.299,396816.298,0.000,-0.000,389860.247,0.000
180.020000,-7504.142,-38503.744,-1659.3028,-6073.1178,6295.7164,39228.185,399243.377,0.000,-0.000,389878.212,0.000
180.420000,-9890.002,-37184.444,-3021.8492,-5970.3394,6691.5264,38477.201,401511.723,0.000,-0.000,389896.167,0.000
180.820000,-12119.835,-35308.058,-4443.3796,-5769.1136,7281.9155,37330.274,403581.409,0.000,-0.000,389914.111,0.000
181.220000,-14139.916,-32854.316,-5953.5594,-5447.0708,8069.4145,35767.909,405405.422,0.000,-0.000,389932.045,0.000
181.620000,-15882.257,-29792.306,-7591.1061,-4965.6969,9070.9998,33761.333,406924.289,0.000,-0.000,389949.968,0.000
182.020000,-17255.094,-26077.562,-9409.6251,-4257.8122,10328.1174,31269.434,408057.091,0.000,-0.000,389967.880,0.000
182.420000,-18125.257,-21647.664,-11487.2979,-3199.5130,11924.5502,28233.779,408684.769,0.000,-0.000,389985.780,0.000
182.820000,-18281.609,-16416.547,-13942.0239,-1539.3716,14026.7493,24570.719,408615.188,0.000,-0.000,390003.669,0.000
183.220000,-17347.443,-10272.698,-16941.1250,1313.7274,16991.9862,20160.906,407498.493,0.000,-0.000,390021.546,0.000
183.620000,-14524.489,-3128.522,-20523.9063,7102.0182,21717.9509,14857.605,404575.996,0.000,-0.000,390039.411,-0.000
184.020000,-7659.406,4432.378,-20954.2301,22465.7636,30721.1701,8849.433,397741.367,0.000,-0.000,390057.263,-0.000
184.420000,5569.002,4741.406,12628.2405,32078.3737,34474.5489,7314.008,384535.334,0.000,-0.000,390075.103,0.000
184.820000,12303.574,-4350.330,20451.1711,12236.8891,23832.5796,13050.031,377814.403,0.000,-0.000,390092.930,-0.000
185.220000,13817.269,-12511.358,17649.7360,4361.7277,18180.6999,18640.038,376501.411,0.000,-0.000,390110.744,0.000
185.620000,13371.188,-19091.189,14804.1468,603.7862,14816.4544,23307.985,377240.744,0.000,-0.000,390128.544,0.000
186.020000,11968.897,-24408.222,12402.8678,-1575.1359,12502.4871,27184.845,378964.289,0.000,-0.000,390146.331,0.000
186.420000,10024.038,-28701.967,10352.2822,-2987.4860,10774.7306,30402.044,381222.077,0.000,-0.000,390164.104,0.000
186.820000,7749.205,-32131.807,8550.7955,-3965.2336,9425.4539,33053.036,383780.133,0.000,-0.000,390181.862,0.000
187.220000,5271.073,-34806.101,6925.1195,-4668.2356,8351.6288,35202.967,386498.953,0.000,-0.000,390199.607,0.000
187.620000,2673.947,-36800.587,5423.4932,-5182.3178,7501.3796,36897.604,389286.735,0.000,-0.000,390217.336,0.000
188.020000,19.308,-38169.094,4008.0278,-5556.8884,6851.5177,38169.099,392078.061,0.000,-0.000,390235.051,0.000
188.420000,-2644.188,-38949.891,2649.4770,-5821.3916,6395.9619,39039.541,394822.870,0.000,-0.000,390252.751,0.000
188.820000,-5274.972,-39169.538,1323.7999,-5993.1622,6137.6249,39523.133,397480.090,0.000,-0.000,390270.435,0.000
189.220000,-7834.841,-38845.215,9.7797,-6081.3113,6081.3191,39627.458,400013.538,0.000,-0.000,390288.104,0.000
189.620000,-10286.153,-37986.083,-1312.8155,-6088.5082,6228.4362,39354.128,402388.893,0.000,-0.000,390305.757,0.000
190.020000,-12589.309,-36593.918,-2664.8888,-6011.3961,6575.6000,38698.909,404571.082,0.000,-0.000,390323.394,0.000
190.420000,-14700.003,-34663.174,-4069.8026,-5839.7867,7118.0336,37651.371,406521.538,0.000,-0.000,390341.014,-0.000
190.820000,-16565.691,-32180.476,-5555.6563,-5554.2925,7855.9202,36193.993,408194.777,0.000,-0.000,390358.618,0.000
191.220000,-18120.386,-29123.490,-7158.5811,-5121.3065,8801.8784,34300.525,409533.445,0.000,-0.000,390376.205,0.000
191.620000,-19276.166,-25459.063,-8927.9359,-4482.6249,9990.0933,31933.281,410460.259,0.000,-0.000,390393.775,0.000
192.020000,-19907.887,-21140.553,-10934.9103,-3532.6956,11491.3968,29038.715,410863.458,0.000,-0.000,390411.328,-0.000
192.420000,-19822.649,-16105.017,-13286.4784,-2063.0979,13445.7012,25540.340,410567.503,0.000,-0.000,390428.863,0.000
192.820000,-18690.236,-10275.244,-16140.5166,396.0301,16145.3744,21328.515,409265.624,0.000,-0.000,390446.380,0.000
193.220000,-15853.964,-3601.195,-19629.5741,5143.1909,20292.1805,16257.822,406333.801,0.000,-0.000,390463.879,0.000
193.620000,-9690.529,3543.003,-22152.6920,16939.1620,27886.8602,10317.908,400187.573,0.000,-0.000,390481.360,-0.000
194.020000,2890.329,5952.937,2866.9335,36447.2394,36559.8218,6617.511,387654.203,0.000,-0.000,390498.822,0.000
194.420000,11127.687,-3067.884,20634.8192,15670.9532,25910.8961,11542.848,379400.982,0.000,-0.000,390516.265,0.000
194.820000,12698.273,-11816.843,18393.2024,5794.7097,19284.4122,17346.006,378020.158,0.000,-0.000,390533.690,0.000
195.220000,11991.806,-18722.027,15461.6584,1375.0540,15522.6819,22233.257,379021.965,0.000,-0.000,390551.095,0.000
195.620000,10286.412,-24196.149,12962.4074,-1093.1883,13008.4229,26291.898,381051.054,0.000,-0.000,390568.480,-0.000
196.020000,8059.421,-28546.244,10839.7248,-2659.2445,11161.1475,29662.136,383590.086,0.000,-0.000,390585.846,0.000
196.420000,5541.043,-31969.479,8987.2765,-3730.2098,9730.6528,32446.120,386386.990,0.000,-0.000,390603.192,0.000
196.820000,2862.595,-34596.804,7325.6104,-4495.5474,8595.0284,34715.029,389298.273,0.000,-0.000,390620.518,0.000
197.220000,108.827,-36518.615,5798.7077,-5054.7170,7692.5403,36518.777,392232.719,0.000,-0.000,390637.823,0.000
197.620000,-2659.734,-37799.019,4365.9730,-5464.2010,6994.2271,37892.480,395126.980,0.000,-0.000,390655.107,0.000
198.020000,-5395.790,-38484.045,2996.4856,-5757.5092,6490.5961,38860.472,397933.423,0.000,-0.000,390672.371,0.000
198.420000,-8059.167,-38606.545,1665.2220,-5954.5653,6183.0261,39438.756,400613.349,0.000,-0.000,390689.613,-0.000
198.820000,-10612.980,-38189.196,350.4809,-6066.3413,6076.4574,39636.474,403132.742,0.000,-0.000,390706.834,0.000
199.220000,-13020.814,-37246.316,-968.0462,-6097.0670,6173.4383,39456.681,405459.233,0.000,-0.000,390724.033,0.000
199.620000,-15244.268,-35784.884,-2310.9454,-6044.9545,6471.6261,38896.602,407559.524,0.000,-0.000,390741.210,0.000
200.020000,-17240.337,-33804.971,-3700.8067,-5901.7117,6966.0729,37947.402,409396.772,0.000,-0.000,390758.365,0.000
200.420000,-18958.120,-31299.663,-5164.3463,-5650.6296,7655.0694,36593.431,410927.373,0.000,-0.000,390775.497,0.000
200.820000,-20334.070,-28254.514,-6735.3955,-5262.3911,8547.4155,34810.803,412096.424,0.000,-0.000,390792.607,0.000
201.220000,-21284.422,-24646.538,-8459.5379,-4686.4378,9670.9090,32564.988,412830.489,0.000,-0.000,390809.695,0.000
201.620000,-21691.929,-20442.890,-10401.7359,-3832.4059,11085.2806,29806.904,413024.913,0.000,-0.000,390826.759,-0.000
202.020000,-21380.240,-15600.169,-12658.9502,-2526.1782,12908.5474,26466.582,412519.119,0.000,-0.000,390843.799,0.000
202.420000,-20058.156,-10069.044,-15377.0596,-389.7670,15381.9986,22443.602,411042.319,0.000,-0.000,390860.816,0.000
202.820000,-17177.437,-3830.386,-18725.3377,3562.2936,19061.1701,17599.324,408073.224,0.000,-0.000,390877.809,0.000
203.220000,-11488.363,2842.207,-22089.1131,12704.4071,25481.9716,11834.721,402393.180,0.000,-0.000,390894.779,0.000
203.620000,-70.480,6696.809,-8770.3452,35231.2644,36306.4863,6697.180,391039.552,0.000,-0.000,390911.724,0.000
204.020000,9915.983,-1500.080,20060.9985,20101.0432,28398.8661,10028.806,381015.614,0.000,-0.000,390928.644,0.000
204.420000,11694.326,-10909.266,19121.8553,7526.1945,20549.6704,15992.791,379408.085,0.000,-0.000,390945.540,0.000
204.820000,10732.009,-18175.868,16143.7620,2260.5087,16301.2561,21107.775,380664.577,0.000,-0.000,390962.410,0.000
205.220000,8710.256,-23813.944,13542.5049,-555.5602,13553.8956,25356.902,383010.042,0.000,-0.000,390979.256,0.000
205.620000,6188.616,-28215.665,11341.9134,-2299.0632,11572.5836,28886.376,385840.517,0.000,-0.000,390996.076,0.000
206.020000,3417.497,-31623.543,9434.1755,-3474.6245,10053.6900,31807.668,388883.301,0.000,-0.000,391012.870,0.000
206.420000,532.592,-34194.440,7733.4524,-4308.3965,8852.6023,34198.588,391991.331,0.000,-0.000,391029.638,0.000
206.820000,-2381.655,-36034.965,6179.0421,-4916.1710,7896.1572,36113.584,395074.851,0.000,-0.000,391046.381,0.000
207.220000,-5266.417,-37220.248,4727.3338,-5362.6787,7148.8466,37590.983,398073.398,0.000,-0.000,391063.097,0.000
207.620000,-8076.412,-37804.423,3345.5281,-5686.0549,6597.2554,38657.507,400942.446,0.000,-0.000,391079.786,0.000
208.020000,-10773.439,-37826.771,2007.4780,-5909.0920,6240.7801,39331.051,403646.220,0.000,-0.000,391096.448,0.000
208.420000,-13322.435,-37315.465,690.8914,-6044.7576,6084.1125,39622.358,406153.337,0.000,-0.000,391113.084,0.000
208.820000,-15688.682,-36289.892,-624.7096,-6098.8854,6130.7965,39535.945,408433.771,0.000,-0.000,391129.692,0.000
209.220000,-17835.421,-34762.055,-1959.6898,-6071.2271,6379.6694,39070.484,410456.363,0.000,-0.000,391146.272,0.000
209.620000,-19721.382,-32737.363,-3335.9852,-5955.2694,6825.9821,38218.685,412186.325,0.000,-0.000,391162.825,0.000
210.020000,-21297.727,-30214.943,-4779.0942,-5736.7292,7466.5791,36966.687,413582.255,0.000,-0.000,391179.350,0.000
210.420000,-22503.742,-27187.585,-6320.8047,-5390.0627,8306.9458,35292.820,414591.985,0.000,-0.000,391195.846,0.000
210.820000,-23260.089,-23641.435,-8003.3438,-4871.2670,9369.2451,33165.482,415146.108,0.000,-0.000,391212.314,0.000
211.220000,-23457.295,-19555.730,-9886.1376,-4102.6438,10703.6164,30539.667,415146.897,0.000,-0.000,391228.754,0.000
211.620000,-22934.186,-14903.646,-12057.0983,-2937.7157,12409.8265,27351.335,414447.406,0.000,-0.000,391245.164,0.000
212.020000,-21432.858,-9658.620,-14649.4962,-1069.1151,14688.4562,23508.644,412807.413,0.000,-0.000,391261.546,0.000
212.420000,-18490.249,-3826.518,-17841.5627,2263.5775,17984.5807,18882.043,409786.014,0.000,-0.000,391277.898,-0.000
212.820000,-13124.051,2369.359,-21474.8719,9479.2366,23473.9441,13336.213,404425.213,0.000,-0.000,391294.221,0.000
213.220000,-2956.656,6911.760,-17139.8889,29267.8394,33917.2849,7517.595,394327.749,0.000,-0.000,391310.513,-0.000
213.620000,8575.119,348.415,17885.9180,25693.4427,31305.8950,8582.194,382751.816,0.000,-0.000,391326.776,0.000
214.020000,10812.545,-9782.265,19789.5984,9654.9334,22019.2176,14580.941,380656.179,0.000,-0.000,391343.009,0.000
214.420000,9609.110,-17459.430,16848.6233,3287.1092,17166.2807,19929.041,382149.148,0.000,-0.000,391359.211,0.000
214.820000,7258.108,-23272.370,14144.5240,47.4963,14144.6037,24377.927,384821.626,0.000,-0.000,391375.382,0.000
215.220000,4428.935,-27721.859,11860.0791,-1902.6214,12011.7211,28073.420,387954.309,0.000,-0.000,391391.523,-0.000
215.620000,1395.757,-31105.440,9892.3789,-3196.2786,10395.9299,31136.739,391250.317,0.000,-0.000,391407.632,0.000
216.020000,-1701.626,-33609.930,8149.2794,-4105.5537,9125.0384,33652.978,394559.447,0.000,-0.000,391423.710,0.000
216.420000,-4779.935,-35359.949,6564.9659,-4765.9504,8112.5249,35681.560,397794.381,0.000,-0.000,391439.756,0.000
216.820000,-7782.880,-36442.477,5092.4772,-5251.8773,7315.4315,37264.290,400898.434,0.000,-0.000,391455.771,0.000
217.220000,-10667.912,-36920.115,3696.9101,-5606.7641,6715.8729,38430.446,403830.912,0.000,-0.000,391471.754,0.000
217.620000,-13399.402,-36838.695,2350.8413,-5856.6045,6310.8059,39199.917,406559.539,0.000,-0.000,391487.704,0.000
218.020000,-15944.635,-36231.876,1031.2757,-6016.5247,6104.2690,39585.101,409056.024,0.000,-0.000,391503.622,0.000
218.420000,-18271.052,-35123.999,-282.5281,-6094.0272,6100.5729,39592.003,411293.081,0.000,-0.000,391519.508,0.000
218.820000,-20343.971,-33531.904,-1610.8074,-6090.3913,6299.8069,39220.730,413242.025,0.000,-0.000,391535.360,0.000
219.220000,-22124.262,-31466.048,-2974.9549,-6000.7911,6697.7497,38465.506,414870.442,0.000,-0.000,391551.179,0.000
219.620000,-23565.545,-28931.181,-4399.4030,-5813.1571,7290.2361,37314.182,416139.418,0.000,-0.000,391566.965,0.000
220.020000,-24610.283,-25926.718,-5914.1255,-5505.2878,8079.9179,35747.177,416999.770,0.000,-0.000,391582.718,0.000
220.420000,-25183.797,-22446.996,-7558.3652,-5038.8365,9083.9835,33735.608,417386.269,0.000,-0.000,391598.437,0.000
220.820000,-25184.272,-18481.831,-9386.6306,-4346.7438,10344.2262,31238.208,417207.957,0.000,-0.000,391614.122,0.000
221.220000,-24464.563,-14018.494,-11478.7266,-3305.0119,11945.0521,28196.330,416330.414,0.000,-0.000,391629.772,0.000
221.620000,-22795.601,-9049.076,-13955.6772,-1661.2729,14054.2077,24526.011,414539.769,0.000,-0.000,391645.388,0.000
222.020000,-19782.722,-3599.448,-16991.2614,1180.1081,17032.1936,20107.513,411459.436,0.000,-0.000,391660.970,-0.000
222.420000,-14639.717,2133.589,-20636.6505,6984.6083,21786.6036,14794.374,406321.836,0.000,-0.000,391676.517,0.000
222.820000,-5530.142,6830.426,-21087.3559,22521.9518,30853.1180,8788.469,397280.892,0.000,-0.000,391692.029,0.000
223.220000,6952.411,2414.434,12615.0559,31946.0595,34346.6207,7359.722,384762.670,0.000,-0.000,391707.505,0.000
223.620000,10051.875,-8424.046,20303.3755,12321.6096,23749.7183,13115.057,381764.026,0.000,-0.000,391722.947,-0.000
224.020000,8639.093,-16578.721,17571.1331,4490.9970,18135.9801,18694.596,383457.816,0.000,-0.000,391738.352,0.000
224.420000,5946.651,-22583.051,14769.6156,728.2525,14787.5588,23352.877,386467.450,0.000,-0.000,391753.722,0.000
224.820000,2796.562,-27077.766,12395.5215,-1464.7076,12481.7595,27221.795,389913.844,0.000,-0.000,391769.055,-0.000
225.220000,-508.187,-30428.064,10362.8444,-2892.5959,10758.9802,30432.308,393470.842,0.000,-0.000,391784.352,0.000
225.620000,-3823.961,-32855.700,8573.7732,-3885.6069,9413.1572,33077.481,396985.528,0.000,-0.000,391799.613,0.000
226.020000,-7069.640,-34505.412,6956.9792,-4603.2269,8342.0176,35222.199,400374.137,0.000,-0.000,391814.837,-0.000
226.420000,-10192.411,-35476.955,5461.7884,-5131.2932,7494.0845,36912.052,403584.753,0.000,-0.000,391830.024,-0.000
226.820000,-13153.235,-35841.782,4050.9470,-5519.3328,6846.4010,38179.064,406581.289,0.000,-0.000,391845.174,0.000
227.220000,-15919.695,-35652.394,2695.5891,-5796.9352,6393.0163,39045.229,409335.568,0.000,-0.000,391860.287,0.000
227.620000,-18461.960,-34947.900,1371.8972,-5981.5821,6136.8906,39524.671,411822.867,0.000,-0.000,391875.362,0.000
228.020000,-20750.099,-33757.471,58.7694,-6082.5300,6082.8139,39624.910,414019.019,0.000,-0.000,391890.400,0.000
228.420000,-22751.924,-32102.572,-1263.9963,-6102.5930,6232.1206,39347.492,415898.149,0.000,-0.000,391905.399,0.000
228.820000,-24430.836,-29998.415,-2617.3540,-6038.5629,6581.3968,38688.121,417430.502,0.000,-0.000,391920.360,0.000
229.220000,-25743.270,-27454.965,-4024.8093,-5880.4083,7125.8889,37636.299,418579.919,0.000,-0.000,391935.283,0.000
229.620000,-26635.175,-24477.670,-5514.7289,-5608.9087,7865.8815,36174.423,419300.424,0.000,-0.000,391950.168,-0.000
230.020000,-27036.727,-21068.203,-7123.7021,-5190.6282,8814.1791,34276.140,419531.081,0.000,-0.000,391965.013,-0.000
230.420000,-26853.657,-17225.634,-8901.8703,-4567.5066,10005.2692,31903.626,419187.553,0.000,-0.000,391979.820,-0.000
230.820000,-25951.878,-12949.220,-10921.8110,-3633.9878,11510.5092,29003.142,418147.020,0.000,-0.000,391994.588,0.000
231.220000,-24127.610,-8246.363,-13293.1216,-2181.0562,13470.8607,25497.923,416218.625,0.000,-0.000,392009.316,0.000
231.620000,-21042.176,-3158.818,-16179.0246,264.1754,16181.1812,21277.953,413078.259,0.000,-0.000,392024.005,0.000
232.020000,-16056.859,2131.559,-19722.8364,5015.1907,20350.4893,16197.724,408101.080,0.000,-0.000,392038.654,-0.000
232.420000,-7763.758,6696.881,-22309.6358,16921.0236,28000.7301,10253.007,399873.103,0.000,-0.000,392053.262,0.000
232.820000,4880.297,4494.365,2982.6824,36382.6752,36504.7319,6634.502,387213.618,0.000,-0.000,392067.831,-0.000
233.220000,9397.118,-6815.357,20472.0650,15722.3503,25812.7439,11608.398,382745.926,0.000,-0.000,392082.360,0.000
233.620000,7836.288,-15538.071,18300.0272,5921.5261,19234.2264,17402.272,384574.582,0.000,-0.000,392096.848,0.000
234.020000,4791.556,-21758.144,15418.4577,1502.3647,15491.4796,22279.494,387930.402,0.000,-0.000,392111.295,0.000
234.420000,1306.511,-26297.460,12949.5861,-978.9795,12986.5385,26329.895,391702.943,0.000,-0.000,392125.701,0.000
234.820000,-2279.632,-29605.621,10846.6035,-2560.5401,11144.7375,29693.258,395529.254,0.000,-0.000,392140.066,-0.000
235.220000,-5819.639,-31945.545,9007.6691,-3646.9272,9717.9309,32471.311,399254.112,0.000,-0.000,392154.390,0.000
235.620000,-9235.707,-33484.597,7355.6163,-4427.0575,8585.0992,34734.947,402798.577,0.000,-0.000,392168.672,0.000
236.020000,-12479.565,-34336.353,5835.6735,-5000.3561,7684.9624,36533.884,406116.616,0.000,-0.000,392182.912,0.000
236.420000,-15516.539,-34581.533,4407.9660,-5423.4141,6988.8186,37903.105,409177.593,0.000,-0.000,392197.111,0.000
236.820000,-18318.108,-34279.415,3042.0037,-5729.8855,6487.3241,38866.841,411958.063,0.000,-0.000,392211.267,0.000
237.220000,-20857.876,-33474.509,1713.0187,-5939.8431,6181.9228,39441.016,414437.354,0.000,-0.000,392225.381,-0.000
237.620000,-23109.011,-32200.672,399.4484,-6064.4056,6077.5467,39634.703,416594.803,0.000,-0.000,392239.453,0.000
238.020000,-25042.228,-30483.766,-918.9656,-6107.9479,6176.6921,39450.895,418407.659,0.000,-0.000,392253.482,0.000
238.420000,-26623.830,-28343.456,-2262.8395,-6068.8302,6476.9702,38886.756,419849.106,0.000,-0.000,392267.468,0.000
238.820000,-27813.396,-25794.510,-3654.8805,-5938.9155,6973.4402,37933.385,420885.974,0.000,-0.000,392281.411,0.000
239.220000,-28560.639,-22847.858,-5122.0351,-5701.6605,7664.4749,36575.056,421475.688,0.000,-0.000,392295.311,0.000
239.620000,-28800.752,-19511.708,-6698.5336,-5327.9214,8559.0361,34787.786,421561.705,0.000,-0.000,392309.167,0.000
240.020000,-28446.897,-15793.210,-8430.6389,-4767.2999,9685.1856,32536.924,421066.165,0.000,-0.000,392322.980,-0.000
240.420000,-27377.214,-11701.804,-10384.5042,-3929.4934,11103.1008,29773.210,419877.057,0.000,-0.000,392336.749,-0.000
240.820000,-25410.343,-7257.449,-12659.3020,-2640.0360,12931.6556,26426.428,417823.852,0.000,-0.000,392350.474,0.000
241.220000,-22254.220,-2514.410,-15405.3433,-518.9305,15414.0810,22395.815,414625.999,0.000,-0.000,392364.155,-0.000
241.620000,-17383.714,2354.723,-18801.1297,3429.0431,19111.2746,17542.470,409768.271,0.000,-0.000,392377.791,0.000
242.020000,-9710.061,6652.085,-22237.7839,12634.2850,25576.2427,11770.112,402156.464,0.000,-0.000,392391.383,0.000
242.420000,2370.217,6244.314,-8677.9330,35313.0557,36363.6965,6679.026,390084.695,0.000,-0.000,392404.930,0.000
242.820000,8807.502,-4928.881,19896.2307,20101.4265,28282.9868,10092.866,383642.594,0.000,-0.000,392418.432,0.000
243.220000,7212.801,-14338.775,19012.3095,7647.3422,20492.6756,16050.700,385485.857,0.000,-0.000,392431.889,0.000
243.620000,3807.490,-20809.928,16090.7917,2390.1023,16267.3343,21155.380,389194.555,0.000,-0.000,392445.301,0.000
244.020000,-27.403,-25395.948,13523.6190,-437.6425,13530.6985,25395.963,393306.839,0.000,-0.000,392458.668,-0.000
244.420000,-3905.224,-28653.469,11344.7629,-2196.5084,11555.4444,28918.369,397411.520,0.000,-0.000,392471.988,0.000
244.820000,-7675.289,-30894.483,9451.7599,-3387.6276,10040.5073,31833.617,401351.388,0.000,-0.000,392485.263,0.000
245.220000,-11264.472,-32312.003,7761.4486,-4236.3667,8842.3350,34219.204,405053.819,0.000,-0.000,392498.492,0.000
245.620000,-14630.263,-33034.628,6214.5617,-4858.4206,7888.2842,36129.368,408479.919,0.000,-0.000,392511.675,0.000
246.020000,-17743.301,-33152.789,4768.3078,-5318.6136,7143.1373,37602.289,411605.432,0.000,-0.000,392524.811,0.000
246.420000,-20579.688,-32732.650,3390.3741,-5655.2239,6593.6480,38664.582,414412.317,0.000,-0.000,392537.901,0.000
246.820000,-23117.043,-31824.056,2054.9045,-5891.1944,6239.2952,39334.059,416884.451,0.000,-0.000,392550.944,0.000
247.220000,-25332.103,-30465.380,739.7708,-6039.6411,6084.7782,39621.393,419005.063,0.000,-0.000,392563.940,0.000
247.620000,-27198.892,-28686.643,-575.4343,-6106.5440,6133.5963,39531.041,420754.834,0.000,-0.000,392576.889,0.000
248.020000,-28686.965,-26511.649,-1911.0853,-6091.8019,6384.5358,39061.612,422110.143,0.000,-0.000,392589.791,-0.000
248.420000,-29759.348,-23959.567,-3289.2112,-5989.0558,6832.8398,38205.754,423041.032,0.000,-0.000,392602.646,0.000
248.820000,-30369.767,-21046.266,-4735.5074,-5784.1863,7475.4158,36949.534,423508.490,0.000,-0.000,392615.453,0.000
249.220000,-30458.562,-17785.754,-6282.1087,-5451.8242,8317.8889,35271.193,423460.449,0.000,-0.000,392628.212,0.000
249.620000,-29946.214,-14192.206,-7971.8326,-4948.1378,9382.6533,33139.017,422825.387,0.000,-0.000,392640.923,0.000
250.020000,-28722.366,-10283.686,-9865.1303,-4195.5374,10720.2299,30507.843,421501.420,0.000,-0.000,392653.586,0.000
250.420000,-26625.721,-6090.426,-12051.7869,-3047.3724,12431.0919,27313.409,419336.154,0.000,-0.000,392666.201,0.000
250.820000,-23403.593,-1676.432,-14668.7585,-1194.9639,14717.3508,23463.559,416085.738,0.000,-0.000,392678.768,0.000
251.220000,-18620.227,2792.200,-17901.9993,2128.5018,18028.0919,18828.416,411320.990,0.000,-0.000,392691.286,-0.000
251.620000,-11422.922,6760.938,-21604.6023,9376.9726,23551.7824,13273.787,404183.227,0.000,-0.000,392703.755,0.000
252.020000,-271.286,7468.693,-17186.1565,29378.5160,34036.1745,7473.619,393058.425,0.000,-0.000,392716.175,0.000
252.420000,8195.824,-2736.159,17753.2535,25626.5926,31175.3149,8640.491,384542.457,0.000,-0.000,392728.546,0.000
252.820000,6777.396,-12977.151,19662.0767,9765.4339,21953.6092,14640.339,386181.574,0.000,-0.000,392740.868,0.000
253.220000,3008.153,-19750.278,16784.5882,3418.1329,17129.0991,19978.049,390245.087,0.000,-0.000,392753.140,0.000
253.620000,-1192.551,-24388.947,14118.8834,168.9889,14119.8947,24418.085,394712.121,0.000,-0.000,392765.363,0.000
254.020000,-5372.999,-27587.960,11858.5006,-1796.1950,11993.7631,28106.310,399105.179,0.000,-0.000,392777.535,-0.000
254.420000,-9379.011,-29718.613,9906.9014,-3105.5120,10382.2396,31163.469,403265.217,0.000,-0.000,392789.658,0.000
254.820000,-13143.754,-31003.247,8175.0898,-4029.9246,9114.4054,33674.317,407127.668,0.000,-0.000,392801.731,0.000
255.220000,-16631.884,-31586.878,6598.9084,-4704.7552,8104.3391,35698.045,410662.223,0.000,-0.000,392813.754,-0.000
255.620000,-19820.410,-31570.146,5132.3285,-5204.4848,7309.4088,37276.303,413852.036,0.000,-0.000,392825.726,0.000
256.020000,-22690.841,-31026.201,3740.9972,-5572.6831,6711.9191,38438.255,416685.193,0.000,-0.000,392837.648,0.000
256.420000,-25225.419,-30010.140,2397.8209,-5835.4957,6308.9266,39203.702,419150.643,0.000,-0.000,392849.519,0.000
256.820000,-27404.928,-28564.664,1079.9953,-6008.1989,6104.4938,39584.973,421235.890,0.000,-0.000,392861.339,0.000
257.220000,-29207.098,-26723.696,-233.1295,-6098.4424,6102.8968,39588.010,422925.355,0.000,-0.000,392873.108,-0.000
257.620000,-30605.067,-24514.858,-1561.7803,-6107.6530,6304.1718,39212.860,424198.854,0.000,-0.000,392884.825,0.000
258.020000,-31565.596,-21961.309,-2927.4201,-6031.1574,6704.0770,38453.686,425029.837,0.000,-0.000,392896.492,0.000
258.420000,-32046.636,-19083.347,-4354.6480,-5857.0487,7298.4916,37298.271,425383.012,0.000,-0.000,392908.106,0.000
258.820000,-31993.787,-15900.085,-5873.7390,-5563.3000,8090.1865,35726.953,425210.840,0.000,-0.000,392919.670,0.000
259.220000,-31334.730,-12431.769,-7524.4494,-5111.7429,9096.5518,33710.743,424448.009,0.000,-0.000,392931.181,0.000
259.620000,-29969.969,-8703.734,-9362.1721,-4435.4605,10359.7093,31208.236,423002.163,0.000,-0.000,392942.640,0.000
260.020000,-27756.309,-4754.562,-11468.3054,-3410.4070,11964.6523,28160.585,420737.221,0.000,-0.000,392954.047,0.000
260.420000,-24474.761,-655.726,-13966.9504,-1783.3872,14080.3470,24483.543,417440.678,0.000,-0.000,392965.402,0.000
260.820000,-19761.242,3431.874,-17038.2894,1045.4339,17070.3321,20057.030,412752.214,0.000,-0.000,392976.705,0.000
261.220000,-12939.722,7048.516,-20745.5552,6863.6255,21851.4854,14734.924,405988.867,0.000,-0.000,392987.954,0.000
261.620000,-2731.912,8293.790,-21220.9228,22565.1163,30975.9913,8732.142,395817.965,0.000,-0.000,392999.151,0.000
